Year,City,Sport,Discipline,Athlete,Country,Gender,Event,Medal,Season
2012,London,Shooting,Shooting,"kim, jangmi",KOR,Women,25M Pistol,Gold,Summer
2012,London,Shooting,Shooting,"chen, ying",CHN,Women,25M Pistol,Silver,Summer
2012,London,Shooting,Shooting,"kostevych, olena",UKR,Women,25M Pistol,Bronze,Summer
2012,London,Shooting,Shooting,"pupo, leuris",CUB,Men,25M Rapid Pistol,Gold,Summer
2012,London,Shooting,Shooting,"kumar, vijay",IND,Men,25M Rapid Pistol,Silver,Summer
2012,London,Shooting,Shooting,"ding, feng",CHN,Men,25M Rapid Pistol,Bronze,Summer
2012,London,Shooting,Shooting,"jin, jongoh",KOR,Men,50M Pistol,Gold,Summer
2012,London,Shooting,Shooting,"choi, young rae",KOR,Men,50M Pistol,Silver,Summer
2012,London,Shooting,Shooting,"wang, zhiwei",CHN,Men,50M Pistol,Bronze,Summer
2012,London,Shooting,Shooting,"campriani, niccolo",ITA,Men,50M Rifle 3 Positions,Gold,Summer
2012,London,Shooting,Shooting,"kim, jonghyun",KOR,Men,50M Rifle 3 Positions,Silver,Summer
2012,London,Shooting,Shooting,"emmons, matthew",USA,Men,50M Rifle 3 Positions,Bronze,Summer
2012,London,Shooting,Shooting,"gray, jamie lynn",USA,Women,50M Rifle 3 Positions,Gold,Summer
2012,London,Shooting,Shooting,"maksimovic, ivana",SRB,Women,50M Rifle 3 Positions,Silver,Summer
2012,London,Shooting,Shooting,"sykorova, adela",CZE,Women,50M Rifle 3 Positions,Bronze,Summer
2012,London,Shooting,Shooting,"martynov, sergei",BLR,Men,50M Rifle Prone,Gold,Summer
2012,London,Shooting,Shooting,"cox, lionel",BEL,Men,50M Rifle Prone,Silver,Summer
2012,London,Shooting,Shooting,"debevec, rajmond",SLO,Men,50M Rifle Prone,Bronze,Summer
2012,London,Shooting,Shooting,"wilson, peter",GBR,Men,Double Trap 150,Gold,Summer
2012,London,Shooting,Shooting,"dahlby, hakan",SWE,Men,Double Trap 150,Silver,Summer
2012,London,Shooting,Shooting,"mosin, vasily",RUS,Men,Double Trap 150,Bronze,Summer
2012,London,Shooting,Shooting,"hancock, vincent",USA,Men,Skeet,Gold,Summer
2012,London,Shooting,Shooting,"golding, anders",DEN,Men,Skeet,Silver,Summer
2012,London,Shooting,Shooting,"al-attiyah, nasser",QAT,Men,Skeet,Bronze,Summer
2012,London,Shooting,Shooting,"rhode, kimberly",USA,Women,Skeet,Gold,Summer
2012,London,Shooting,Shooting,"wei, ning",CHN,Women,Skeet,Silver,Summer
2012,London,Shooting,Shooting,"bartekova, danka",SVK,Women,Skeet,Bronze,Summer
2012,London,Shooting,Shooting,"cernogoraz, giovanni",CRO,Men,Trap,Gold,Summer
2012,London,Shooting,Shooting,"fabbrizi, massimo",ITA,Men,Trap,Silver,Summer
2012,London,Shooting,Shooting,"aldeehani, fehaid",KUW,Men,Trap,Bronze,Summer
2012,London,Shooting,Shooting,"rossi, jessica",ITA,Women,Trap,Gold,Summer
2012,London,Shooting,Shooting,"stefecekova, zuzana",SVK,Women,Trap,Silver,Summer
2012,London,Shooting,Shooting,"racinet, delphine",FRA,Women,Trap,Bronze,Summer
2012,London,Table Tennis,Table Tennis,"zhang, jike",CHN,Men,Singles,Gold,Summer
2012,London,Table Tennis,Table Tennis,"wang, hao",CHN,Men,Singles,Silver,Summer
2012,London,Table Tennis,Table Tennis,"ovtcharov, dimitrij",GER,Men,Singles,Bronze,Summer
2012,London,Table Tennis,Table Tennis,"li, xiaoxia",CHN,Women,Singles,Gold,Summer
2012,London,Table Tennis,Table Tennis,"ding, ning",CHN,Women,Singles,Silver,Summer
2012,London,Table Tennis,Table Tennis,"feng, tian wei",SGP,Women,Singles,Bronze,Summer
2012,London,Table Tennis,Table Tennis,"ma, long",CHN,Men,Team,Gold,Summer
2012,London,Table Tennis,Table Tennis,"wang, hao",CHN,Men,Team,Gold,Summer
2012,London,Table Tennis,Table Tennis,"zhang, jike",CHN,Men,Team,Gold,Summer
2012,London,Table Tennis,Table Tennis,"joo, sae hyuk",KOR,Men,Team,Silver,Summer
2012,London,Table Tennis,Table Tennis,"oh, sangeun",KOR,Men,Team,Silver,Summer
2012,London,Table Tennis,Table Tennis,"ryu, seungmin",KOR,Men,Team,Silver,Summer
2012,London,Table Tennis,Table Tennis,"boll, timo",GER,Men,Team,Bronze,Summer
2012,London,Table Tennis,Table Tennis,"ovtcharov, dimitrij",GER,Men,Team,Bronze,Summer
2012,London,Table Tennis,Table Tennis,"steger, bastian",GER,Men,Team,Bronze,Summer
2012,London,Table Tennis,Table Tennis,"ding, ning",CHN,Women,Team,Gold,Summer
2012,London,Table Tennis,Table Tennis,"guo, yue",CHN,Women,Team,Gold,Summer
2012,London,Table Tennis,Table Tennis,"li, xiaoxia",CHN,Women,Team,Gold,Summer
2012,London,Table Tennis,Table Tennis,"fukuhara, ai",JPN,Women,Team,Silver,Summer
2012,London,Table Tennis,Table Tennis,"hirano, sayaka",JPN,Women,Team,Silver,Summer
2012,London,Table Tennis,Table Tennis,"ishikawa, kasumi",JPN,Women,Team,Silver,Summer
2012,London,Table Tennis,Table Tennis,"feng, tian wei",SGP,Women,Team,Bronze,Summer
2012,London,Table Tennis,Table Tennis,"li, jia wei",SGP,Women,Team,Bronze,Summer
2012,London,Table Tennis,Table Tennis,"wang, yuegu",SGP,Women,Team,Bronze,Summer
2012,London,Taekwondo,Taekwondo,"wu, jingyu",CHN,Women,- 49 KG,Gold,Summer
2012,London,Taekwondo,Taekwondo,"yague enrique, brigitte",ESP,Women,- 49 KG,Silver,Summer
2012,London,Taekwondo,Taekwondo,"sonkham, chanatip",THA,Women,- 49 KG,Bronze,Summer
2012,London,Taekwondo,Taekwondo,"zaninovic, lucija",CRO,Women,- 49 KG,Bronze,Summer
2012,London,Taekwondo,Taekwondo,"gonzalez bonilla, joel",ESP,Men,- 58 KG,Gold,Summer
2012,London,Taekwondo,Taekwondo,"lee, daehoon",KOR,Men,- 58 KG,Silver,Summer
2012,London,Taekwondo,Taekwondo,"denisenko, alexey",RUS,Men,- 58 KG,Bronze,Summer
2012,London,Taekwondo,Taekwondo,"munoz oviedo, oscar",COL,Men,- 58 KG,Bronze,Summer
2012,London,Taekwondo,Taekwondo,"mandic, milica",SRB,Women,+ 67 KG,Gold,Summer
2012,London,Taekwondo,Taekwondo,"graffe, anne-caroline",FRA,Women,+ 67 KG,Silver,Summer
2012,London,Taekwondo,Taekwondo,"baryshnikova, anastasia",RUS,Women,+ 67 KG,Bronze,Summer
2012,London,Taekwondo,Taekwondo,"espinoza, maria del rosario",MEX,Women,+ 67 KG,Bronze,Summer
2012,London,Taekwondo,Taekwondo,"molfetta, carlo",ITA,Men,+ 80 KG,Gold,Summer
2012,London,Taekwondo,Taekwondo,"obame, anthony",GAB,Men,+ 80 KG,Silver,Summer
2012,London,Taekwondo,Taekwondo,"despaigne, robelis",CUB,Men,+ 80 KG,Bronze,Summer
2012,London,Taekwondo,Taekwondo,"liu, xiaobo",CHN,Men,+ 80 KG,Bronze,Summer
2012,London,Taekwondo,Taekwondo,"jones, jade",GBR,Women,49 - 57 KG,Gold,Summer
2012,London,Taekwondo,Taekwondo,"hou, yuzhuo",CHN,Women,49 - 57 KG,Silver,Summer
2012,London,Taekwondo,Taekwondo,"harnois, marlene",FRA,Women,49 - 57 KG,Bronze,Summer
2012,London,Taekwondo,Taekwondo,"tseng, li-cheng",TPE,Women,49 - 57 KG,Bronze,Summer
2012,London,Taekwondo,Taekwondo,"hwang, kyung seon",KOR,Women,57 - 67 KG,Gold,Summer
2012,London,Taekwondo,Taekwondo,"tatar, nur",TUR,Women,57 - 67 KG,Silver,Summer
2012,London,Taekwondo,Taekwondo,"fromm, helena",GER,Women,57 - 67 KG,Bronze,Summer
2012,London,Taekwondo,Taekwondo,"mcpherson, paige",USA,Women,57 - 67 KG,Bronze,Summer
2012,London,Taekwondo,Taekwondo,"tazegul, servet",TUR,Men,58 - 68 KG,Gold,Summer
2012,London,Taekwondo,Taekwondo,"bagheri motamed, mohammad",IRI,Men,58 - 68 KG,Silver,Summer
2012,London,Taekwondo,Taekwondo,"jennings, terrence",USA,Men,58 - 68 KG,Bronze,Summer
2012,London,Taekwondo,Taekwondo,"nikpai, rohullah",AFG,Men,58 - 68 KG,Bronze,Summer
2012,London,Taekwondo,Taekwondo,"crismanich, sebastian eduardo",ARG,Men,68 - 80 KG,Gold,Summer
2012,London,Taekwondo,Taekwondo,"garcia hemme, nicolas",ESP,Men,68 - 80 KG,Silver,Summer
2012,London,Taekwondo,Taekwondo,"muhammad, lutalo",GBR,Men,68 - 80 KG,Bronze,Summer
2012,London,Taekwondo,Taekwondo,"sarmiento, mauro",ITA,Men,68 - 80 KG,Bronze,Summer
2012,London,Tennis,Tennis,"bryan, bob",USA,Men,Doubles,Gold,Summer
2012,London,Tennis,Tennis,"bryan, mike",USA,Men,Doubles,Gold,Summer
2012,London,Tennis,Tennis,"llodra, michael",FRA,Men,Doubles,Silver,Summer
2012,London,Tennis,Tennis,"tsonga, jo-wilfried",FRA,Men,Doubles,Silver,Summer
2012,London,Tennis,Tennis,"benneteau, julien",FRA,Men,Doubles,Bronze,Summer
2012,London,Tennis,Tennis,"gasquet, richard",FRA,Men,Doubles,Bronze,Summer
2012,London,Tennis,Tennis,"williams, serena",USA,Women,Doubles,Gold,Summer
2012,London,Tennis,Tennis,"williams, venus",USA,Women,Doubles,Gold,Summer
2012,London,Tennis,Tennis,"hlavackova, andrea",CZE,Women,Doubles,Silver,Summer
2012,London,Tennis,Tennis,"hradecka, lucie",CZE,Women,Doubles,Silver,Summer
2012,London,Tennis,Tennis,"kirilenko, maria",RUS,Women,Doubles,Bronze,Summer
2012,London,Tennis,Tennis,"petrova, nadia",RUS,Women,Doubles,Bronze,Summer
2012,London,Tennis,Tennis,"azarenka, victoria",BLR,Women,Mixed Doubles,Gold,Summer
2012,London,Tennis,Tennis,"mirnyi, max",BLR,Men,Mixed Doubles,Gold,Summer
2012,London,Tennis,Tennis,"murray, andy",GBR,Men,Mixed Doubles,Silver,Summer
2012,London,Tennis,Tennis,"robson, laura",GBR,Women,Mixed Doubles,Silver,Summer
2012,London,Tennis,Tennis,"bryan, mike",USA,Men,Mixed Doubles,Bronze,Summer
2012,London,Tennis,Tennis,"raymond, lisa",USA,Women,Mixed Doubles,Bronze,Summer
2012,London,Tennis,Tennis,"murray, andy",GBR,Men,Singles,Gold,Summer
2012,London,Tennis,Tennis,"federer, roger",SUI,Men,Singles,Silver,Summer
2012,London,Tennis,Tennis,"del potro, juan martin",ARG,Men,Singles,Bronze,Summer
2012,London,Tennis,Tennis,"williams, serena",USA,Women,Singles,Gold,Summer
2012,London,Tennis,Tennis,"sharapova, maria",RUS,Women,Singles,Silver,Summer
2012,London,Tennis,Tennis,"azarenka, victoria",BLR,Women,Singles,Bronze,Summer
2012,London,Triathlon,Triathlon,"brownlee, alistair",GBR,Men,Individual,Gold,Summer
2012,London,Triathlon,Triathlon,"gomez, javier",ESP,Men,Individual,Silver,Summer
2012,London,Triathlon,Triathlon,"brownlee, jonathan",GBR,Men,Individual,Bronze,Summer
2012,London,Triathlon,Triathlon,"spirig, nicola",SUI,Women,Individual,Gold,Summer
2012,London,Triathlon,Triathlon,"norden, lisa",SWE,Women,Individual,Silver,Summer
2012,London,Triathlon,Triathlon,"densham, erin",AUS,Women,Individual,Bronze,Summer
2012,London,Volleyball,Beach Volleyball,"brink, julius",GER,Men,Beach Volleyball,Gold,Summer
2012,London,Volleyball,Beach Volleyball,"reckermann, jonas",GER,Men,Beach Volleyball,Gold,Summer
2012,London,Volleyball,Beach Volleyball,"cerutti, alison",BRA,Men,Beach Volleyball,Silver,Summer
2012,London,Volleyball,Beach Volleyball,"rego, emanuel",BRA,Men,Beach Volleyball,Silver,Summer
2012,London,Volleyball,Beach Volleyball,"plavins, martins",LAT,Men,Beach Volleyball,Bronze,Summer
2012,London,Volleyball,Beach Volleyball,"smedins, janis",LAT,Men,Beach Volleyball,Bronze,Summer
2012,London,Volleyball,Beach Volleyball,"may, misty",USA,Women,Beach Volleyball,Gold,Summer
2012,London,Volleyball,Beach Volleyball,"walsh jennings, kerri",USA,Women,Beach Volleyball,Gold,Summer
2012,London,Volleyball,Beach Volleyball,"kessy, jennifer",USA,Women,Beach Volleyball,Silver,Summer
2012,London,Volleyball,Beach Volleyball,"ross, april",USA,Women,Beach Volleyball,Silver,Summer
2012,London,Volleyball,Beach Volleyball,"franca, larissa",BRA,Women,Beach Volleyball,Bronze,Summer
2012,London,Volleyball,Beach Volleyball,"silva, juliana",BRA,Women,Beach Volleyball,Bronze,Summer
2012,London,Volleyball,Volleyball,"apalikov, nikolay",RUS,Men,Volleyball,Gold,Summer
2012,London,Volleyball,Volleyball,"berezhko, yury",RUS,Men,Volleyball,Gold,Summer
2012,London,Volleyball,Volleyball,"butko, alexander",RUS,Men,Volleyball,Gold,Summer
2012,London,Volleyball,Volleyball,"grankin, sergey",RUS,Men,Volleyball,Gold,Summer
2012,London,Volleyball,Volleyball,"ilinykh, dmitriy",RUS,Men,Volleyball,Gold,Summer
2012,London,Volleyball,Volleyball,"khtey, taras",RUS,Men,Volleyball,Gold,Summer
2012,London,Volleyball,Volleyball,"mikhaylov, maxim",RUS,Men,Volleyball,Gold,Summer
2012,London,Volleyball,Volleyball,"muserskiy, dmitriy",RUS,Men,Volleyball,Gold,Summer
2012,London,Volleyball,Volleyball,"obmochaev, alexey",RUS,Men,Volleyball,Gold,Summer
2012,London,Volleyball,Volleyball,"sokolov, alexander",RUS,Men,Volleyball,Gold,Summer
2012,London,Volleyball,Volleyball,"tetyukhin, sergey",RUS,Men,Volleyball,Gold,Summer
2012,London,Volleyball,Volleyball,"volkov, alexander",RUS,Men,Volleyball,Gold,Summer
2012,London,Volleyball,Volleyball,"alves, thiago soares",BRA,Men,Volleyball,Silver,Summer
2012,London,Volleyball,Volleyball,"amaral, dante",BRA,Men,Volleyball,Silver,Summer
2012,London,Volleyball,Volleyball,"de souza, wallace",BRA,Men,Volleyball,Silver,Summer
2012,London,Volleyball,Volleyball,"dos santos junior, sidnei",BRA,Men,Volleyball,Silver,Summer
2012,London,Volleyball,Volleyball,"endres, murilo",BRA,Men,Volleyball,Silver,Summer
2012,London,Volleyball,Volleyball,"garcia, ricardo",BRA,Men,Volleyball,Silver,Summer
2012,London,Volleyball,Volleyball,"godoy filho, gilberto",BRA,Men,Volleyball,Silver,Summer
2012,London,Volleyball,Volleyball,"rezende, bruno",BRA,Men,Volleyball,Silver,Summer
2012,London,Volleyball,Volleyball,"saatkamp, lucas",BRA,Men,Volleyball,Silver,Summer
2012,London,Volleyball,Volleyball,"santana, rodrigo",BRA,Men,Volleyball,Silver,Summer
2012,London,Volleyball,Volleyball,"santos, sergio",BRA,Men,Volleyball,Silver,Summer
2012,London,Volleyball,Volleyball,"vissotto neves, leandro",BRA,Men,Volleyball,Silver,Summer
2012,London,Volleyball,Volleyball,"bari, andrea",ITA,Men,Volleyball,Bronze,Summer
2012,London,Volleyball,Volleyball,"birarelli, emanuele",ITA,Men,Volleyball,Bronze,Summer
2012,London,Volleyball,Volleyball,"boninfante, dante",ITA,Men,Volleyball,Bronze,Summer
2012,London,Volleyball,Volleyball,"fei, alessandro",ITA,Men,Volleyball,Bronze,Summer
2012,London,Volleyball,Volleyball,"giovi, andrea",ITA,Men,Volleyball,Bronze,Summer
2012,London,Volleyball,Volleyball,"lasko, michal",ITA,Men,Volleyball,Bronze,Summer
2012,London,Volleyball,Volleyball,"mastrangelo, luigi",ITA,Men,Volleyball,Bronze,Summer
2012,London,Volleyball,Volleyball,"papi, samuele",ITA,Men,Volleyball,Bronze,Summer
2012,London,Volleyball,Volleyball,"parodi, simone",ITA,Men,Volleyball,Bronze,Summer
2012,London,Volleyball,Volleyball,"savani, cristian",ITA,Men,Volleyball,Bronze,Summer
2012,London,Volleyball,Volleyball,"travica, dragan",ITA,Men,Volleyball,Bronze,Summer
2012,London,Volleyball,Volleyball,"zaytsev, ivan",ITA,Men,Volleyball,Bronze,Summer
2012,London,Volleyball,Volleyball,"caixeta, tandara",BRA,Women,Volleyball,Gold,Summer
2012,London,Volleyball,Volleyball,"carvalho, jaqueline",BRA,Women,Volleyball,Gold,Summer
2012,London,Volleyball,Volleyball,"castro, sheilla",BRA,Women,Volleyball,Gold,Summer
2012,London,Volleyball,Volleyball,"claudino, fabiana",BRA,Women,Volleyball,Gold,Summer
2012,London,Volleyball,Volleyball,"ferreira, fernanda",BRA,Women,Volleyball,Gold,Summer
2012,London,Volleyball,Volleyball,"lins, danielle",BRA,Women,Volleyball,Gold,Summer
2012,London,Volleyball,Volleyball,"menezes, thaisa",BRA,Women,Volleyball,Gold,Summer
2012,London,Volleyball,Volleyball,"oliveira, fabiana",BRA,Women,Volleyball,Gold,Summer
2012,London,Volleyball,Volleyball,"pequeno, paula",BRA,Women,Volleyball,Gold,Summer
2012,London,Volleyball,Volleyball,"pereira, natalia",BRA,Women,Volleyball,Gold,Summer
2012,London,Volleyball,Volleyball,"rodrigues, fernanda",BRA,Women,Volleyball,Gold,Summer
2012,London,Volleyball,Volleyball,"silva, adenizia",BRA,Women,Volleyball,Gold,Summer
2012,London,Volleyball,Volleyball,"akinradewo, foluke",USA,Women,Volleyball,Silver,Summer
2012,London,Volleyball,Volleyball,"berg, lindsey",USA,Women,Volleyball,Silver,Summer
2012,London,Volleyball,Volleyball,"davis, nicole",USA,Women,Volleyball,Silver,Summer
2012,London,Volleyball,Volleyball,"haneef-park, tayyiba",USA,Women,Volleyball,Silver,Summer
2012,London,Volleyball,Volleyball,"harmotto, christa",USA,Women,Volleyball,Silver,Summer
2012,London,Volleyball,Volleyball,"hodge, megan",USA,Women,Volleyball,Silver,Summer
2012,London,Volleyball,Volleyball,"hooker, destinee",USA,Women,Volleyball,Silver,Summer
2012,London,Volleyball,Volleyball,"larson, jordan",USA,Women,Volleyball,Silver,Summer
2012,London,Volleyball,Volleyball,"miyashiro, tamari",USA,Women,Volleyball,Silver,Summer
2012,London,Volleyball,Volleyball,"scott, danielle",USA,Women,Volleyball,Silver,Summer
2012,London,Volleyball,Volleyball,"thompson, courtney",USA,Women,Volleyball,Silver,Summer
2012,London,Volleyball,Volleyball,"tom, logan",USA,Women,Volleyball,Silver,Summer
2012,London,Volleyball,Volleyball,"araki, erika",JPN,Women,Volleyball,Bronze,Summer
2012,London,Volleyball,Volleyball,"ebata, yukiko",JPN,Women,Volleyball,Bronze,Summer
2012,London,Volleyball,Volleyball,"inoue, kaori",JPN,Women,Volleyball,Bronze,Summer
2012,London,Volleyball,Volleyball,"kano, maiko",JPN,Women,Volleyball,Bronze,Summer
2012,London,Volleyball,Volleyball,"kimura, saori",JPN,Women,Volleyball,Bronze,Summer
2012,London,Volleyball,Volleyball,"nakamichi, hitomi",JPN,Women,Volleyball,Bronze,Summer
2012,London,Volleyball,Volleyball,"otomo, ai",JPN,Women,Volleyball,Bronze,Summer
2012,London,Volleyball,Volleyball,"sakoda, saori",JPN,Women,Volleyball,Bronze,Summer
2012,London,Volleyball,Volleyball,"sano, yuko",JPN,Women,Volleyball,Bronze,Summer
2012,London,Volleyball,Volleyball,"shinnabe, risa",JPN,Women,Volleyball,Bronze,Summer
2012,London,Volleyball,Volleyball,"takeshita, yoshie",JPN,Women,Volleyball,Bronze,Summer
2012,London,Volleyball,Volleyball,"yamaguchi, mai",JPN,Women,Volleyball,Bronze,Summer
2012,London,Weightlifting,Weightlifting,"salimikordasiabi, behdad",IRI,Men,+105KG,Gold,Summer
2012,London,Weightlifting,Weightlifting,"anoushiravani hamlabad, sajjad",IRI,Men,+105KG,Silver,Summer
2012,London,Weightlifting,Weightlifting,"albegov, ruslan",RUS,Men,+105KG,Bronze,Summer
2012,London,Weightlifting,Weightlifting,"zhou, lulu",CHN,Women,+75KG,Gold,Summer
2012,London,Weightlifting,Weightlifting,"kashirina, tatiana",RUS,Women,+75KG,Silver,Summer
2012,London,Weightlifting,Weightlifting,"jang, mi-ran",KOR,Women,+75KG,Bronze,Summer
2012,London,Weightlifting,Weightlifting,"torokhtiy, oleksiy",UKR,Men,105KG,Gold,Summer
2012,London,Weightlifting,Weightlifting,"nasirshelal, navab",IRI,Men,105KG,Silver,Summer
2012,London,Weightlifting,Weightlifting,"bonk, bartlomiej",POL,Men,105KG,Bronze,Summer
2012,London,Weightlifting,Weightlifting,"wang, mingjuan",CHN,Women,48KG,Gold,Summer
2012,London,Weightlifting,Weightlifting,"miyake, hiromi",JPN,Women,48KG,Silver,Summer
2012,London,Weightlifting,Weightlifting,"ryang, chun hwa",PRK,Women,48KG,Bronze,Summer
2012,London,Weightlifting,Weightlifting,"hsu, shu-ching",TPE,Women,53KG,Gold,Summer
2012,London,Weightlifting,Weightlifting,"febrianti, citra",INA,Women,53KG,Silver,Summer
2012,London,Weightlifting,Weightlifting,"paratova, iulia",UKR,Women,53KG,Bronze,Summer
2012,London,Weightlifting,Weightlifting,"om, yun chol",PRK,Men,-56KG,Gold,Summer
2012,London,Weightlifting,Weightlifting,"wu, jingbiao",CHN,Men,-56KG,Silver,Summer
2012,London,Weightlifting,Weightlifting,"hristov, valentin",AZE,Men,-56KG,Bronze,Summer
2012,London,Weightlifting,Weightlifting,"li, xueying",CHN,Women,58KG,Gold,Summer
2012,London,Weightlifting,Weightlifting,"sirikaew, pimsiri",THA,Women,58KG,Silver,Summer
2012,London,Weightlifting,Weightlifting,"gulnoi, rattikan",THA,Women,58KG,Bronze,Summer
2012,London,Weightlifting,Weightlifting,"kim, un guk",PRK,Men,62KG,Gold,Summer
2012,London,Weightlifting,Weightlifting,"figueroa mosquera, oscar albeiro",COL,Men,62KG,Silver,Summer
2012,London,Weightlifting,Weightlifting,"irawan, eko yuli",INA,Men,62KG,Bronze,Summer
2012,London,Weightlifting,Weightlifting,pending,,Women,63KG,Gold,Summer
2012,London,Weightlifting,Weightlifting,"tsarukaeva, svetlana",RUS,Women,63KG,Silver,Summer
2012,London,Weightlifting,Weightlifting,"girard, christine",CAN,Women,63KG,Bronze,Summer
2012,London,Weightlifting,Weightlifting,"lin, qingfeng",CHN,Men,69KG,Gold,Summer
2012,London,Weightlifting,Weightlifting,"triyatno, triyatno",INA,Men,69KG,Silver,Summer
2012,London,Weightlifting,Weightlifting,"martin, razvan constantin",ROU,Men,69KG,Bronze,Summer
2012,London,Weightlifting,Weightlifting,"rim, jong sim",PRK,Women,69KG,Gold,Summer
2012,London,Weightlifting,Weightlifting,"cocos, roxana daniela",ROU,Women,69KG,Silver,Summer
2012,London,Weightlifting,Weightlifting,"nurmukhambetova, anna",KAZ,Women,69KG,Bronze,Summer
2012,London,Weightlifting,Weightlifting,"valentin perez, lidia",ESP,Women,75KG,Gold,Summer
2012,London,Weightlifting,Weightlifting,"abir abdelrahman, khalil mahmoud k.",EGY,Women,75KG,Silver,Summer
2012,London,Weightlifting,Weightlifting,"nzesso ngake, madias dodo",CMR,Women,75KG,Bronze,Summer
2012,London,Weightlifting,Weightlifting,"lu, xiaojun",CHN,Men,77KG,Gold,Summer
2012,London,Weightlifting,Weightlifting,"lu, haojie",CHN,Men,77KG,Silver,Summer
2012,London,Weightlifting,Weightlifting,"cambar rodriguez, ivan",CUB,Men,77KG,Bronze,Summer
2012,London,Weightlifting,Weightlifting,"zielinski, adrian edward",POL,Men,85KG,Gold,Summer
2012,London,Weightlifting,Weightlifting,"rostami, kianoush",IRI,Men,85KG,Silver,Summer
2012,London,Weightlifting,Weightlifting,"abdelazim, tarek yehia fouad",EGY,Men,85KG,Bronze,Summer
2012,London,Weightlifting,Weightlifting,"mohammadpourkarkaragh, saeid",IRI,Men,94KG,Gold,Summer
2012,London,Weightlifting,Weightlifting,pending,,Men,94KG,Silver,Summer
2012,London,Weightlifting,Weightlifting,"kim, minjae",KOR,Men,94KG,Bronze,Summer
2012,London,Wrestling,Wrestling Freestyle,"taymazov, artur",UZB,Men,Wf 120KG,Gold,Summer
2012,London,Wrestling,Wrestling Freestyle,"modzmanashvili, davit",GEO,Men,Wf 120KG,Silver,Summer
2012,London,Wrestling,Wrestling Freestyle,"ghasemi, komeil",IRI,Men,Wf 120KG,Bronze,Summer
2012,London,Wrestling,Wrestling Freestyle,"makhov, bilyal",RUS,Men,Wf 120KG,Bronze,Summer
2012,London,Wrestling,Wrestling Freestyle,"obara, hitomi",JPN,Women,Wf 48 KG,Gold,Summer
